Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
7,drone_4,8.0399,14.1505,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
7,drone_5,6.7489,7.9741,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
7,drone_6,7.9772,11.2737,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
7,drone_7,4.9226,11.3448,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
7,drone_8,16.0946,9.3607,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
7,drone_9,13.9091,2.9703,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
8,drone_0,9.3920,6.8365,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
8,drone_1,7.4411,18.4501,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
8,drone_2,13.4246,6.8893,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
8,drone_3,8.7655,3.1069,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
8,drone_4,8.2112,14.2536,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
8,drone_5,6.9464,8.0059,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
8,drone_6,8.1653,11.3415,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
8,drone_7,5.1196,11.3791,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
8,drone_8,16.2360,9.5021,17.0000,17.0000,"4.639,4.484,1.553;13.174,17.463,0.218;17.517,1.293,1.382;12.954,3.907,0.227;16.409,6.790,0.284;13.051,3.788,0.295;16.139,12.606,1.136;9.030,8.649,0.349;2.458,15.701,0.316;1.507,14.335,1.307;1.935,4.371,1.951;10.826,12.111,0.230;14.312,18.433,0.211;11.855,18.433,1.227;8.881,15.946,0.975;0.506,10.905,0.935;1.811,2.695,0.673;1.555,15.505,1.227;9.262,12.600,0.975;19.000,8.803,0.743;19.124,3.859,0.652;10.212,4.267,0.608;15.599,13.871,0.336;0.184,2.728,0.278;16.278,1.406,0.399;10.919,14.642,0.243;2.704,8.856,0.266;2.655,6.267,0.463;17.747,9.072,0.920;13.018,14.537,1.312;3.629,14.274,0.338;17.740,6.972,0.393;1.052,2.061,0.375;5.510,4.230,1.218;10.757,11.331,0.480;10.768,10.971,0.646;1.960,2.427,0.835;11.268,15.529,0.478;2.768,8.527,0.367;3.307,2.022,2.401;18.219,5.002,0.741;15.234,3.511,0.710;19.202,3.783,0.738;13.574,11.383,0.385;10.472,17.441,0.954;4.790,5.251,0.927;2.391,15.511,2.008;0.463,16.173,0.420;18.683,2.572,1.298;9.670,3.475,0.819;17.921,4.737,1.795;14.230,10.975,0.294;16.033,13.270,0.935;1.521,0.722,1.222;0.566,9.117,0.758;18.010,6.387,1.167;12.551,16.199,0.482;1.455,7.743,1.033;18.621,11.119,0.448;15.555,10.930,0.357;12.040,13.702,2.149;10.577,2.868,0.235;0.403,13.035,0.399;8.923,12.346,0.655;12.472,11.223,1.097;10.681,12.302,1.878;18.488,14.010,1.067;10.369,14.267,1.500;11.327,3.434,0.252;17.522,6.128,1.314;11.908,9.525,0.407;13.471,16.919,0.713;18.116,12.368,0.315;2.393,13.047,0.309;18.726,13.067,0.615"
