Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
6,drone_9,15.2021,8.0482,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
7,drone_0,9.3780,3.3590,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
7,drone_1,4.5527,5.5376,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
7,drone_2,5.7493,2.7455,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
7,drone_3,8.3198,11.0123,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
7,drone_4,4.9825,9.4952,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
7,drone_5,14.5328,7.4387,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
7,drone_6,15.7290,4.0719,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
7,drone_7,4.4237,3.2460,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
7,drone_8,7.9536,9.2053,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
7,drone_9,15.3371,8.1958,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
8,drone_0,9.5313,3.4874,17.0000,17.0000,"16.779,6.802,0.234;16.217,9.994,0.908;11.155,10.760,1.790;0.636,17.541,1.236;12.131,4.899,0.211;1.763,1.513,0.381;9.240,14.679,0.324;10.317,5.859,0.344;4.011,16.799,1.302;2.575,12.852,0.294;15.124,11.439,1.232;11.631,1.299,1.117;12.495,16.224,0.230;9.526,14.974,0.277;6.397,15.885,0.815;17.026,6.304,0.247;9.007,13.449,1.366;18.048,6.482,0.384;17.578,4.228,0.372;12.496,4.417,0.461;4.028,15.520,0.786;11.573,19.653,0.458;1.493,7.211,0.691;19.265,8.764,0.934;2.245,19.095,0.475;16.610,12.867,0.918;16.158,10.003,1.522;1.732,18.278,1.102;2.068,12.192,0.421;19.113,1.571,0.289;11.694,17.174,1.225;10.566,8.692,0.289;6.591,4.784,0.400;5.392,6.839,0.373;1.880,17.161,0.239;11.877,19.514,0.422;13.549,11.697,1.110;3.107,12.441,0.726;2.908,15.084,2.337;11.599,15.841,0.331;10.143,17.670,0.469;4.777,7.118,0.270;17.308,12.243,1.002;7.629,18.987,1.197;10.085,18.349,1.509;12.760,9.469,0.627;10.644,19.237,1.075;12.823,9.630,0.843;6.242,16.667,0.381;7.457,17.404,1.172;18.874,3.952,0.287;13.665,16.136,0.247;0.917,4.228,0.492;2.957,18.063,0.699;19.867,18.650,0.239;12.990,1.662,0.359;16.386,11.494,1.614;8.835,7.070,0.225;18.347,11.723,1.613;10.305,17.057,1.253;8.554,14.389,0.602;8.071,7.029,0.223;17.352,13.536,1.150;15.198,14.787,0.251;7.831,13.662,0.723;10.436,19.334,1.277;18.156,10.308,0.453;2.731,17.014,2.112;18.129,5.164,0.798;0.757,19.158,1.135;7.861,16.967,1.362;18.541,13.136,1.073;17.597,2.682,0.389;1.911,8.129,0.360;0.681,11.473,1.296;13.567,12.927,1.291;0.873,3.920,0.485;12.892,10.530,0.405;10.652,2.311,0.294;8.067,6.369,0.431;18.255,2.595,0.679;12.505,2.175,0.892;2.434,0.980,0.213;17.420,8.758,0.236;5.368,14.668,0.447;7.762,14.959,0.317;9.647,10.319,0.472;9.562,14.623,1.147;10.008,15.421,2.036;14.602,14.270,0.607"
