Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
6,drone_5,5.5995,4.6100,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
6,drone_6,15.4434,4.2412,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
6,drone_7,12.4796,5.4887,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
6,drone_8,6.0329,17.6510,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
6,drone_9,8.5761,2.1699,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
7,drone_0,14.4632,6.9348,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
7,drone_1,5.7984,11.9930,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
7,drone_2,6.4981,3.6402,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
7,drone_3,10.2209,12.4649,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
7,drone_4,7.7084,8.1368,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
7,drone_5,5.7749,4.7060,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
7,drone_6,15.5600,4.4036,17.0000,17.0000,"18.633,6.035,1.848;2.141,16.534,1.077;17.378,4.658,0.227;8.001,5.890,0.335;9.482,17.709,1.857;14.051,10.715,0.215;3.097,9.363,0.402;16.962,9.547,0.449;10.206,7.849,0.299;11.470,16.006,0.440;18.250,5.816,2.035;7.999,4.596,0.232;9.946,14.185,0.282;0.925,18.114,0.242;4.528,10.290,0.279;10.173,3.670,0.239;6.213,14.831,0.884;16.688,9.264,1.813;14.681,0.311,0.247;2.871,0.432,0.492;0.965,14.851,0.936;8.421,17.183,1.139;16.698,12.981,0.687;1.581,11.603,0.207;16.105,10.757,1.983;10.355,2.367,0.455;0.686,17.739,0.612;14.081,17.271,0.444;13.507,14.652,1.877;17.743,11.031,1.084;8.644,17.894,1.180;14.212,10.584,0.707;1.362,6.414,0.360;0.165,2.689,0.250;16.537,12.979,1.311;1.265,16.301,1.358;19.223,3.724,0.490;16.924,4.271,0.201;10.388,0.603,0.763;1.343,15.903,1.257;14.068,10.459,0.962;15.061,9.278,1.170;17.948,0.492,0.220;18.382,0.961,0.873;18.096,9.869,0.803;18.933,1.478,1.788;0.915,5.660,1.098;13.401,13.507,1.180;11.499,15.396,0.787;3.016,16.052,0.226;14.908,19.702,0.314;6.763,11.142,0.343;13.780,17.749,0.218;19.725,16.852,0.442;2.343,9.038,1.537;14.058,16.545,0.834;5.168,9.294,0.220;1.081,10.093,0.354;10.546,17.437,1.266;15.401,14.692,0.369;11.914,10.387,0.415;2.717,14.255,0.873;17.787,12.070,2.066;3.571,16.293,0.218;12.701,9.312,1.079;9.558,15.934,1.356;6.724,4.951,0.313;18.107,8.043,0.499;18.019,9.317,1.005;15.788,6.753,0.334;4.440,8.817,0.485;2.652,18.741,0.445;14.954,11.775,0.747;13.852,8.586,0.929;0.707,1.051,0.305;1.244,7.475,0.264;12.466,8.391,0.489;18.500,3.845,0.395;13.339,12.967,1.557;6.490,10.600,0.337;11.017,9.736,1.249;1.356,11.177,1.148;9.144,4.958,0.472;11.791,10.044,1.234;18.019,4.983,1.359;1.987,16.255,1.232;8.837,14.317,0.481;10.721,16.295,2.164"
