Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
5,drone_3,2.3735,4.1013,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
5,drone_4,17.4694,7.5840,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
5,drone_5,8.5598,8.0221,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
5,drone_6,8.0908,4.1850,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
5,drone_7,2.5453,9.0899,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
5,drone_8,7.4485,14.0535,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
5,drone_9,4.8859,10.3341,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
6,drone_0,2.9060,13.7399,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
6,drone_1,11.2897,12.5374,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
6,drone_2,7.9247,16.2448,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
6,drone_3,2.5034,4.2534,17.0000,17.0000,"14.792,18.802,0.810;3.436,12.031,0.308;5.116,2.800,0.308;19.199,4.965,0.432;13.453,13.205,0.802;10.050,0.826,0.894;3.175,18.081,2.373;3.735,1.152,0.368;13.147,14.815,0.649;13.861,6.642,0.471;14.330,18.791,1.159;12.348,14.301,1.278;1.307,10.984,0.214;13.128,7.732,0.288;12.821,11.143,0.494;11.052,5.557,0.288;8.182,18.709,1.060;17.689,13.541,0.979;13.921,15.319,0.779;10.461,8.735,0.325;2.773,18.659,1.809;6.215,8.624,0.398;4.177,1.493,0.381;15.646,12.353,1.822;15.527,10.517,1.732;9.150,9.675,0.415;10.965,17.992,0.299;17.327,10.156,0.308;11.649,8.567,0.284;17.727,2.615,0.834;11.804,2.993,0.461;16.323,13.897,0.427;16.130,3.541,0.275;13.264,11.790,0.451;11.616,2.647,1.693;12.174,17.800,1.174;4.509,5.141,0.701;14.535,10.222,1.911;5.005,6.016,0.728;13.446,6.002,0.416;19.768,0.271,0.372;4.176,2.871,0.345;12.834,8.617,1.029;19.541,15.960,0.240;5.159,18.915,0.456;18.279,11.649,0.681;5.742,6.688,0.484;13.754,15.766,1.141;4.255,7.241,0.308;9.726,14.889,0.327;5.290,4.346,0.273;18.555,13.947,0.986;1.093,11.588,0.494;14.780,8.349,0.441;9.709,1.851,0.700;0.909,6.557,0.265;13.849,2.752,1.381;12.151,13.783,0.885;14.615,3.994,1.119;16.052,12.972,1.343;1.403,16.396,0.497;2.142,11.985,0.498;10.658,16.282,0.481;14.400,6.101,0.355;1.122,6.206,0.391;16.479,3.119,1.114;16.599,1.464,1.153;5.165,2.636,0.451;11.763,9.573,1.136;16.536,12.841,1.900;0.707,1.245,0.221;14.379,1.907,0.884;18.910,13.172,1.229;6.359,10.529,0.473;15.272,11.278,1.923;14.301,3.869,1.334;9.611,19.565,0.383;11.234,0.327,0.443;17.032,10.319,1.119;16.081,3.814,1.311;4.828,1.783,0.911;6.223,2.029,0.364;13.847,18.083,1.045;13.760,12.235,0.442;13.440,14.108,0.432;4.116,4.896,0.449;16.698,4.103,1.221;10.481,19.184,0.631;18.358,3.201,1.210;19.130,7.503,0.200;12.685,8.673,1.261;17.627,1.211,0.878;18.406,3.440,1.670;12.306,11.613,0.306;10.409,17.241,0.203;10.863,8.701,0.625"
