Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
6,drone_4,5.8556,14.3166,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
6,drone_5,4.7470,13.1888,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
6,drone_6,5.5091,12.6876,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
6,drone_7,6.3749,15.1764,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
6,drone_8,3.8738,15.1701,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
6,drone_9,4.0078,13.5447,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
7,drone_0,6.4013,13.5847,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
7,drone_1,4.7597,14.2209,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
7,drone_2,4.0806,12.5317,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
7,drone_3,5.3858,15.4050,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
7,drone_4,6.0476,14.2607,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
7,drone_5,4.9401,13.1366,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
7,drone_6,5.7014,12.6326,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
7,drone_7,6.5701,15.1328,17.0000,17.0000,"8.249,12.415,0.271;4.609,4.290,1.391;6.566,9.348,0.431;10.779,14.921,0.873;8.479,4.865,0.262;13.582,5.984,0.744;13.583,18.435,0.277;5.489,10.868,0.326;4.991,8.706,0.328;15.673,5.261,0.397;13.698,17.299,1.019;8.516,5.769,2.171;10.398,10.674,0.737;17.176,9.211,1.023;17.649,14.418,0.430;12.705,5.303,0.329;12.712,4.877,0.942;8.464,7.181,1.007;13.265,7.293,0.253;9.996,7.817,0.705;0.904,19.397,1.058;17.446,12.041,1.270;12.741,19.044,0.271;14.003,12.008,0.995;3.433,1.844,0.310;13.684,15.998,1.255;11.229,18.195,0.881;10.221,3.663,0.464;9.948,4.142,0.251;2.167,8.930,0.225;8.944,2.026,0.279;0.821,1.467,0.215;13.454,5.110,1.621;8.216,18.529,1.286;3.050,2.865,0.443;7.016,16.643,0.872;0.395,0.399,0.229;19.374,2.778,0.306;14.690,2.422,0.355;11.020,10.961,0.676;19.158,7.793,0.251;15.760,7.513,0.465;12.589,4.280,0.775;7.123,16.048,0.407;16.573,6.010,1.320;10.807,13.065,0.287;5.586,6.827,0.219;17.888,10.579,1.944;12.890,15.412,1.228;19.182,0.160,0.223;14.419,10.101,0.433;8.538,3.316,0.635;7.860,2.745,1.076;13.482,9.513,0.956;15.668,19.364,0.247;15.948,14.710,0.237;10.788,2.315,1.112;18.295,5.484,1.164;11.181,16.866,0.356;14.984,2.540,0.486;1.390,15.183,0.301;18.989,9.870,0.822;3.189,8.772,0.833;9.765,2.796,0.343;11.717,14.598,1.123;11.851,17.659,0.686;11.237,2.645,1.175;10.270,17.079,0.227;19.210,2.892,1.036;18.895,6.252,0.489;18.824,3.425,1.761;10.955,4.855,0.453;16.969,1.850,1.895;5.920,17.904,0.852;18.147,1.257,1.779;18.546,14.335,0.274;6.030,5.605,2.206;15.974,10.366,2.236"
