Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
7,drone_8,3.2395,15.8420,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
7,drone_9,6.5924,7.6962,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
8,drone_0,6.0471,7.0428,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
8,drone_1,10.8592,8.3564,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
8,drone_2,12.3909,12.0525,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
8,drone_3,15.2708,3.5111,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
8,drone_4,19.5124,9.2507,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
8,drone_5,15.8870,4.2531,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
8,drone_6,9.0079,5.7058,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
8,drone_7,6.4653,11.4520,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
8,drone_8,3.4329,15.8929,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
8,drone_9,6.7224,7.8481,17.0000,17.0000,"1.396,0.465,0.390;14.244,9.898,0.688;15.402,8.729,1.242;0.384,1.072,0.376;15.731,11.106,0.335;12.879,19.260,1.165;13.607,13.694,0.236;11.807,9.077,0.485;6.393,16.471,0.676;6.067,16.949,1.894;10.475,14.417,1.351;3.439,4.236,0.283;15.792,5.877,1.210;11.791,1.013,0.300;2.126,11.310,0.457;5.216,17.599,0.932;1.299,17.866,0.228;3.269,19.698,0.477;1.769,2.736,0.672;2.655,2.516,0.430;16.943,12.996,0.677;0.655,6.330,0.773;6.166,13.975,0.476;4.165,0.717,0.363;16.158,7.613,0.844;17.331,5.209,0.969;14.622,12.759,1.301;16.964,2.036,0.414;15.063,9.097,1.284;14.936,8.964,1.359;9.894,16.055,0.496;8.867,14.119,0.356;11.933,14.268,0.954;13.363,6.879,1.826;5.899,3.413,0.255;17.954,0.356,0.273;2.197,12.766,0.625;11.774,15.005,2.165;15.221,12.363,1.598;1.824,3.271,1.288;18.953,2.729,2.053;12.246,17.078,2.273;13.098,5.385,0.424;17.832,5.024,0.896;11.576,1.176,1.078;8.455,2.590,0.213;7.963,1.320,0.696;17.754,4.812,1.216;4.203,2.770,1.223;15.892,10.095,0.373;8.021,11.786,0.638;12.368,3.297,0.409;4.886,16.796,0.874;2.149,8.555,0.282;9.068,1.962,0.370;0.473,0.995,0.721;5.832,0.766,1.346;5.189,18.361,0.769;0.393,9.517,0.357;6.768,14.347,0.386;9.094,14.001,0.449;2.530,0.676,1.249;1.394,7.891,0.484;2.549,11.081,1.064;4.825,17.066,0.809;13.627,14.464,0.464;14.060,17.171,0.679;5.538,3.426,0.408;9.310,18.215,0.214;0.715,2.268,1.274;19.383,12.306,0.497;0.243,3.435,0.284;11.852,4.320,0.351;14.777,13.762,0.425;7.890,0.449,0.254;0.378,6.816,0.749;14.562,18.490,0.388;8.923,2.445,0.361;14.073,12.512,1.198;9.463,18.737,0.475;17.600,0.970,0.229;9.724,15.733,0.291;15.681,6.468,0.901;15.885,14.182,0.844;2.641,13.220,1.043;2.756,2.312,0.389;13.228,8.620,0.320;11.015,4.224,0.485"
