Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
8,drone_2,7.3395,6.9991,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
8,drone_3,3.8227,12.9548,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
8,drone_4,2.8052,8.3129,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
8,drone_5,3.7704,16.2166,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
8,drone_6,11.0299,8.8657,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
8,drone_7,3.6417,7.3828,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
8,drone_8,5.6529,11.1976,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
8,drone_9,7.6022,3.4760,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
9,drone_0,-100.0000,-100.0000,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
9,drone_1,7.4211,15.4050,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
9,drone_2,7.4454,7.1688,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
9,drone_3,3.9429,13.1146,17.0000,17.0000,"12.116,16.434,0.427;7.633,18.143,1.374;12.935,9.797,0.903;11.816,18.186,2.197;10.980,19.310,1.204;10.509,17.619,1.344;5.235,4.562,0.272;16.251,12.975,1.079;12.412,5.440,0.241;2.097,1.601,0.408;14.781,14.558,0.600;13.832,5.884,0.477;12.318,6.742,0.421;11.351,13.760,1.252;11.199,2.386,1.304;3.411,3.673,0.216;17.805,9.759,0.444;7.927,10.745,0.399;5.187,18.067,0.426;13.712,19.288,0.800;11.113,14.593,1.266;2.134,19.176,0.320;13.105,14.456,0.348;19.066,12.624,1.390;12.338,2.231,1.007;18.991,9.249,1.890;14.055,6.376,0.385;12.900,4.997,1.229;9.998,5.138,0.447;19.101,1.030,0.497;12.442,13.221,0.218;7.236,19.128,0.849;15.715,12.115,0.953;12.944,15.925,0.659;13.968,1.426,0.467;0.909,11.533,0.303;11.333,12.017,1.243;7.841,14.200,0.387;6.484,12.810,0.367;13.208,0.379,0.495;10.403,12.130,0.465;15.952,11.077,0.765;0.262,17.193,0.384;16.441,12.373,1.198;18.205,3.917,0.231;7.325,11.876,0.663;9.513,0.667,0.477;9.323,0.509,0.477;18.220,14.619,0.338;18.934,5.562,0.691;2.791,3.542,1.388;5.894,19.646,0.382;14.573,19.452,0.901;14.010,17.796,0.814;17.858,0.487,0.204;12.320,0.682,0.370;19.416,19.344,0.826;17.126,1.874,0.851;10.468,12.905,1.633;17.899,11.077,1.359;7.322,12.301,0.425;1.133,0.776,0.680;4.897,0.592,0.676;15.287,9.413,0.864;14.966,15.267,0.489;10.578,12.331,2.397;3.456,0.691,0.378;15.610,4.284,0.678;11.260,6.311,0.287;15.134,2.338,0.740;3.722,18.864,0.391;7.231,12.942,0.763;3.372,4.149,1.196;10.539,16.350,0.484;10.297,1.825,1.543;11.804,4.382,0.242;0.346,16.948,0.430;4.379,0.984,0.201;7.664,16.650,0.496;12.882,3.365,2.089;6.697,18.328,0.788;12.523,16.070,0.927;11.160,3.821,0.926;12.962,5.476,0.906;0.746,10.397,0.465;12.859,11.428,0.403;16.755,2.976,0.268;17.516,1.624,1.855"
